Outcode,YearBin,min,max,mean,median
M41,1995 - 2004,30000.0,400000.0,93157.89,82975.0
M41,2005 - 2014,50000.0,390000.0,162898.71,152000.0
M41,2015 +,117000.0,815000.0,278719.48,255000.0
M43,1995 - 2004,8000.0,169500.0,59300.85,53875.0
M43,2005 - 2014,55000.0,229995.0,113885.07,109975.0
M43,2015 +,65000.0,325000.0,158169.54,145514.5
M44,1995 - 2004,10000.0,177524.0,63985.42,56472.5
M44,2005 - 2014,57000.0,248000.0,124181.1,115000.0
M44,2015 +,5900.0,2000000.0,192640.66,159225.0
M45,1995 - 2004,20000.0,425000.0,76297.95,59975.0
M45,2005 - 2014,25000.0,830000.0,166995.56,139250.0
M45,2015 +,700.0,1365000.0,232633.14,188997.5
M46,1995 - 2004,12250.0,165995.0,53284.37,45475.0
M46,2005 - 2014,30000.0,385000.0,130872.73,112000.0
M46,2015 +,48000.0,1749998.0,167181.17,140000.0
M5,1995 - 2004,4500.0,353000.0,50418.29,37825.0
M5,2005 - 2014,10000.0,195750.0,113500.62,110800.0
M5,2015 +,2000.0,825000.0,180750.5,161750.0
M50,1995 - 2004,10000.0,410000.0,125314.02,125672.5
M50,2005 - 2014,31000.0,614000.0,169979.01,145000.0
M50,2015 +,51950.0,7370000.0,293567.08,169500.0
M6,1995 - 2004,5500.0,187000.0,56099.45,45000.0
M6,2005 - 2014,20000.0,310000.0,104976.04,98475.0
M6,2015 +,828.0,1664259.0,188365.6,156500.0
M60,1995 - 2004,135000.0,135000.0,135000.0,135000.0
M60,2005 - 2014,1725204.0,11715000.0,6720102.0,6720102.0
M60,2015 +,308707.0,93100000.0,37644676.75,28585000.0
M7,1995 - 2004,7000.0,300000.0,59625.8,43997.5
M7,2005 - 2014,22000.0,1200000.0,168736.75,126975.0
M7,2015 +,52500.0,855000.0,201879.32,160186.0
M8,1995 - 2004,350.0,450000.0,44694.49,36250.0
M8,2005 - 2014,44000.0,500000.0,117130.92,105497.5
M8,2015 +,2000.0,750000.0,150397.36,124125.0
M9,1995 - 2004,6250.0,155950.0,37395.5,29000.0
M9,2005 - 2014,29790.0,234950.0,90107.9,80500.0
M9,2015 +,38000.0,347000.0,125189.68,109500.0
M90,1995 - 2004,,,,
M90,2005 - 2014,,,,
M90,2015 +,20000.0,54746274.0,13383812.529411765,5500000.0
M99,1995 - 2004,,,,
M99,2005 - 2014,,,,
M99,2015 +,740500.0,740500.0,740500.0,740500.0
ME1,1995 - 2004,16001.0,372000.0,115926.73,112500.0
ME1,2005 - 2014,50000.0,570000.0,172679.85,155000.0
ME1,2015 +,124150.0,12828894.0,425742.28,272500.0
ME10,1995 - 2004,17000.0,282000.0,92769.04,78000.0
ME10,2005 - 2014,38500.0,490000.0,177488.1,165000.0
ME10,2015 +,41529.0,21812419.0,474025.25,242500.0
ME11,1995 - 2004,20000.0,235000.0,55683.9,45125.0
ME11,2005 - 2014,62000.0,225000.0,123645.49,123250.0
ME11,2015 +,50700.0,395000.0,190971.95,190000.0
ME12,1995 - 2004,10500.0,249995.0,83776.14,69247.5
ME12,2005 - 2014,45000.0,440000.0,158776.24,149997.0
ME12,2015 +,10000.0,3000000.0,267603.9,215000.0
ME13,1995 - 2004,12000.0,425000.0,109163.31,86500.0
ME13,2005 - 2014,53000.0,725000.0,215370.3,185000.0
ME13,2015 +,13562.0,1205000.0,333670.22,286750.0
ME14,1995 - 2004,22500.0,399950.0,117792.15,94875.0
ME14,2005 - 2014,40000.0,915000.0,219434.15,193500.0
ME14,2015 +,5000.0,4400000.0,361552.0,300000.0
ME15,1995 - 2004,28250.0,365000.0,111204.51,97500.0
ME15,2005 - 2014,43125.0,575000.0,222870.15,189500.0
ME15,2015 +,33750.0,850000.0,280455.45,254250.0
ME16,1995 - 2004,16000.0,299995.0,108024.52,96250.0
ME16,2005 - 2014,33125.0,655000.0,196599.82,184497.5
ME16,2015 +,95000.0,2300000.0,331915.9,286300.0
ME17,1995 - 2004,36000.0,535000.0,159300.15,137250.0
ME17,2005 - 2014,77500.0,1365000.0,285173.2,240000.0
ME17,2015 +,85000.0,1750000.0,423160.15,362500.0
ME18,1995 - 2004,14500.0,595000.0,166562.52,145000.0
ME18,2005 - 2014,47000.0,1125000.0,302922.44,249497.5
ME18,2015 +,45567.0,3550000.0,561133.17,450000.0
ME19,1995 - 2004,30000.0,685000.0,197955.46,166747.5
ME19,2005 - 2014,38750.0,1150000.0,317715.56,284000.0
ME19,2015 +,15000.0,2575500.0,497602.63,427500.0
ME2,1995 - 2004,20500.0,310000.0,100835.05,84750.0
ME2,2005 - 2014,65000.0,430000.0,179522.95,170500.0
ME2,2015 +,61250.0,2672496.0,298561.76,262500.0
ME20,1995 - 2004,28800.0,382000.0,129550.7,110500.0
ME20,2005 - 2014,92500.0,12382962.0,347384.45,204000.0
ME20,2015 +,170000.0,8390000.0,411463.4,320000.0
ME3,1995 - 2004,32000.0,310000.0,118559.47,94750.0
ME3,2005 - 2014,88500.0,560000.0,210362.43,195000.0
ME3,2015 +,88000.0,780000.0,315113.05,300000.0
ME4,1995 - 2004,15000.0,375000.0,83694.16,66250.0
ME4,2005 - 2014,65000.0,399950.0,146700.8,128750.0
ME4,2015 +,5000.0,1200000.0,241514.97,202500.0
ME5,1995 - 2004,26250.0,285000.0,86500.45,79497.5
ME5,2005 - 2014,59500.0,335000.0,157814.05,143000.0
ME5,2015 +,70000.0,925000.0,264279.95,252000.0
ME6,1995 - 2004,32500.0,241000.0,87208.29,76750.0
ME6,2005 - 2014,51250.0,392650.0,172459.18,164125.0
ME6,2015 +,60808.0,3302000.0,349823.34,270500.0
ME7,1995 - 2004,22250.0,187000.0,75240.3,59995.0
ME7,2005 - 2014,56000.0,375000.0,161433.69,141500.0
ME7,2015 +,67000.0,1100000.0,266662.0,225000.0
ME8,1995 - 2004,34500.0,300000.0,105518.54,97475.0
ME8,2005 - 2014,74000.0,425000.0,187719.14,170000.0
ME8,2015 +,100.0,843000.0,306855.4,260000.0
ME9,1995 - 2004,26500.0,499000.0,129935.95,106500.0
ME9,2005 - 2014,50000.0,700000.0,244460.8,215997.5
ME9,2015 +,78750.0,840000.0,340325.16,300000.0
MK1,1995 - 2004,10000.0,290000.0,81076.65,56750.0
MK1,2005 - 2014,40000.0,9900000.0,448458.27,190000.0
MK1,2015 +,35000.0,146750000.0,2857113.58,411500.0
MK10,1995 - 2004,24600.0,499950.0,144516.97,122497.5
MK10,2005 - 2014,40500.0,550000.0,228968.24,232000.0
MK10,2015 +,57750.0,807000.0,309002.27,298497.5
MK11,1995 - 2004,16500.0,592000.0,103189.4,85000.0
MK11,2005 - 2014,61200.0,428000.0,201227.39,179000.0
MK11,2015 +,96000.0,1200000.0,341632.15,287500.0
MK12,1995 - 2004,17000.0,360000.0,79708.1,69997.5
MK12,2005 - 2014,15000.0,475000.0,174804.81,167250.0
MK12,2015 +,76000.0,16825000.0,409220.99,238000.0
MK13,1995 - 2004,14000.0,250000.0,92477.6,85000.0
MK13,2005 - 2014,47206.0,3970000.0,204149.5,151000.0
MK13,2015 +,32500.0,650000.0,254570.3,245500.0
MK14,1995 - 2004,15000.0,248000.0,94874.15,86000.0
MK14,2005 - 2014,39700.0,615000.0,199252.55,180500.0
MK14,2015 +,84000.0,3663837.0,302516.17,252500.0
MK15,1995 - 2004,10800.0,375000.0,108838.6,100000.0
MK15,2005 - 2014,34500.0,780000.0,203332.62,172725.0
MK15,2015 +,51300.0,4500000.0,452295.85,300000.0
MK16,1995 - 2004,31000.0,415000.0,94406.34,73247.5
MK16,2005 - 2014,24400.0,870000.0,223754.85,178250.0
MK16,2015 +,100.0,1400000.0,325038.6,291550.0
MK17,1995 - 2004,22000.0,555000.0,158686.9,113750.0
MK17,2005 - 2014,40500.0,925000.0,331037.95,250000.0
MK17,2015 +,98437.0,1550000.0,492830.1,434997.5
MK18,1995 - 2004,30000.0,585000.0,135879.2,114750.0
MK18,2005 - 2014,77500.0,657500.0,262777.45,225000.0
MK18,2015 +,99000.0,2146972.0,407955.03,350000.0
MK19,1995 - 2004,17000.0,375000.0,131566.65,122997.5
MK19,2005 - 2014,48600.0,1775000.0,258968.7,218000.0
MK19,2015 +,63000.0,1100000.0,385937.59,321000.0
MK2,1995 - 2004,16000.0,250000.0,70205.35,59000.0
MK2,2005 - 2014,55680.0,700000.0,154872.01,146497.5
MK2,2015 +,93000.0,413000.0,219749.5,220000.0
MK3,1995 - 2004,14250.0,307000.0,103051.45,90000.0
MK3,2005 - 2014,60000.0,475000.0,180367.6,163250.0
MK3,2015 +,84000.0,950000.0,298913.01,274000.0
MK4,1995 - 2004,11750.0,345000.0,112558.25,95250.0
MK4,2005 - 2014,32160.0,700000.0,187233.36,174725.0
MK4,2015 +,33000.0,730000.0,333475.25,315500.0
MK40,1995 - 2004,4800.0,710000.0,106544.8,84972.5
MK40,2005 - 2014,73000.0,650000.0,205145.57,149000.0
MK40,2015 +,12500.0,25573313.0,531937.49,237500.0
MK41,1995 - 2004,19995.0,295000.0,99143.8,82475.0
MK41,2005 - 2014,57500.0,495000.0,211432.35,189975.0
MK41,2015 +,75000.0,1000000.0,307026.15,283500.0
MK42,1995 - 2004,22000.0,292000.0,96344.84,81475.0
MK42,2005 - 2014,73000.0,260000.0,155460.54,144975.0
MK42,2015 +,135000.0,625995.0,260926.93,248106.5
MK43,1995 - 2004,25440.0,335000.0,129899.93,117000.0
MK43,2005 - 2014,67500.0,775000.0,242996.64,220500.0
MK43,2015 +,56800.0,915000.0,364507.15,329995.0
MK44,1995 - 2004,27000.0,473750.0,161438.9,132000.0
MK44,2005 - 2014,135000.0,680000.0,289612.84,250000.0
MK44,2015 +,700.0,1675000.0,455301.97,380000.0
MK45,1995 - 2004,31000.0,610000.0,152272.5,111750.0
MK45,2005 - 2014,70000.0,827500.0,240528.12,210000.0
MK45,2015 +,54842.0,1150000.0,369186.69,341000.0
MK46,1995 - 2004,46000.0,480582.0,140570.02,120000.0
MK46,2005 - 2014,86000.0,705000.0,249923.85,228250.0
MK46,2015 +,70000.0,1425000.0,459519.05,365000.0
MK5,1995 - 2004,14500.0,465000.0,142714.25,127997.5
MK5,2005 - 2014,23400.0,790000.0,240732.49,209500.0
MK5,2015 +,39000.0,1830000.0,392944.46,318750.0
MK6,1995 - 2004,13000.0,390000.0,82770.45,64997.5
MK6,2005 - 2014,40000.0,352000.0,144427.36,139002.5
MK6,2015 +,54000.0,663300.0,216643.22,206000.0
MK7,1995 - 2004,11000.0,550002.0,106515.52,97475.0
MK7,2005 - 2014,36000.0,540000.0,202953.72,173750.0
MK7,2015 +,55500.0,1150000.0,299122.85,265500.0
MK8,1995 - 2004,18000.0,415000.0,81809.55,66250.0
MK8,2005 - 2014,36000.0,6240000.0,242846.1,166250.0
MK8,2015 +,48000.0,15250000.0,447425.73,275000.0
MK9,1995 - 2004,15400.0,260000.0,94867.02,73872.0
MK9,2005 - 2014,10000.0,319950.0,154948.44,158947.5
MK9,2015 +,56250.0,15480000.0,604690.47,224000.0
N1,1995 - 2004,33500.0,640000.0,212159.02,183500.0
N1,2005 - 2014,160000.0,3425000.0,538206.71,397500.0
N1,2015 +,167500.0,3020000.0,855960.82,685500.0
N10,1995 - 2004,35000.0,980000.0,230183.45,179250.0
N10,2005 - 2014,125000.0,1350000.0,442845.52,323750.0
N10,2015 +,15500.0,4806256.0,892166.09,752500.0
N11,1995 - 2004,3000.0,546000.0,181588.83,158000.0
N11,2005 - 2014,90000.0,850000.0,283096.4,250000.0
N11,2015 +,106751.0,19575479.0,681626.88,466250.0
N12,1995 - 2004,3000.0,688750.0,181681.68,147500.0
N12,2005 - 2014,117500.0,895000.0,340371.24,295000.0
N12,2015 +,25000.0,1150000.0,560660.7,503250.0
N13,1995 - 2004,32500.0,495000.0,155423.4,137000.0
N13,2005 - 2014,82000.0,744000.0,291104.37,252550.0
N13,2015 +,121100.0,32440000.0,834664.16,474000.0
N14,1995 - 2004,32000.0,575000.0,182853.7,158500.0
N14,2005 - 2014,131000.0,755000.0,341610.35,292997.5
N14,2015 +,2000.0,2000000.0,585745.48,532500.0
N15,1995 - 2004,23250.0,410000.0,116984.9,92000.0
N15,2005 - 2014,82500.0,1850000.0,285430.01,250000.0
N15,2015 +,4000.0,1800000.0,483344.19,449000.0
N16,1995 - 2004,33000.0,485500.0,157917.75,128500.0
N16,2005 - 2014,110000.0,1750000.0,400960.36,350000.0
N16,2015 +,21269.0,7000000.0,700400.4,523500.0
N17,1995 - 2004,26000.0,400000.0,101383.32,87475.0
N17,2005 - 2014,83000.0,499950.0,209347.9,210000.0
N17,2015 +,5000.0,1500000.0,399372.3,380000.0
N18,1995 - 2004,20500.0,248000.0,98286.2,87750.0
N18,2005 - 2014,85000.0,310000.0,193797.29,198000.0
N18,2015 +,50000.0,586750.0,332548.28,341500.0
N19,1995 - 2004,40000.0,900000.0,200831.92,153475.0
N19,2005 - 2014,85000.0,1470000.0,424410.72,320439.0
N19,2015 +,2000.0,2051000.0,657301.66,518250.0
N1C,1995 - 2004,,,,
N1C,2005 - 2014,192000.0,38270160.0,1310563.5604395603,845000.0
N1C,2015 +,45000.0,33500000.0,1663740.08,1163300.0
N2,1995 - 2004,30800.0,1220000.0,218801.59,172500.0
N2,2005 - 2014,90000.0,12500000.0,580815.02,330000.0
N2,2015 +,98000.0,2420000.0,702114.5,501250.0
N20,1995 - 2004,31000.0,1800000.0,273568.02,210000.0
N20,2005 - 2014,118500.0,3600000.0,536908.98,375000.0
N20,2015 +,1000.0,3150000.0,714819.03,572500.0
N21,1995 - 2004,55000.0,747700.0,198002.55,165000.0
N21,2005 - 2014,100000.0,1500000.0,422381.33,392500.0
N21,2015 +,8000.0,4300000.0,683906.76,555000.0
N22,1995 - 2004,20000.0,392500.0,124900.17,101500.0
N22,2005 - 2014,85000.0,930000.0,265363.95,237500.0
N22,2015 +,3000.0,1675000.0,497354.5,465000.0
N3,1995 - 2004,1000.0,1200000.0,231625.27,187225.0
N3,2005 - 2014,48750.0,5785000.0,530684.99,402500.0
N3,2015 +,1000.0,1660000.0,634627.14,567500.0
N4,1995 - 2004,30000.0,525000.0,159190.45,137000.0
N4,2005 - 2014,135000.0,1150000.0,356390.23,305000.0
N4,2015 +,40000.0,4293010.0,676075.32,546945.5
N5,1995 - 2004,32500.0,695000.0,213593.26,192550.0
N5,2005 - 2014,174950.0,1620000.0,473518.43,381250.0
N5,2015 +,154000.0,2520000.0,882405.5,682500.0
N6,1995 - 2004,47600.0,1380000.0,258406.9,206000.0
N6,2005 - 2014,155000.0,18000000.0,880444.24,437562.5
N6,2015 +,15000.0,5000000.0,934442.15,630000.0
N7,1995 - 2004,32000.0,710000.0,169714.95,149975.0
N7,2005 - 2014,141000.0,1130000.0,373717.1,324500.0
N7,2015 +,20000.0,14520000.0,738528.19,559000.0
N8,1995 - 2004,26000.0,1175000.0,200223.34,153750.0
N8,2005 - 2014,8000.0,1350000.0,403287.44,336000.0
N8,2015 +,12950.0,4500000.0,705128.41,517500.0
N9,1995 - 2004,1850.0,245000.0,96877.15,80750.0
N9,2005 - 2014,98000.0,360000.0,199259.45,202000.0
N9,2015 +,105000.0,1260000.0,360682.45,350000.0
NE1,1995 - 2004,2759.0,710000.0,139547.44,128375.0
NE1,2005 - 2014,59995.0,967365.0,176696.7,166250.0
NE1,2015 +,30000.0,31585000.0,702678.07,117975.0
NE10,1995 - 2004,19000.0,198000.0,65847.66,54000.0
NE10,2005 - 2014,46000.0,215000.0,110397.45,108975.0
NE10,2015 +,600.0,850000.0,132407.05,115000.0
NE11,1995 - 2004,15650.0,245000.0,67308.86,58497.5
NE11,2005 - 2014,38000.0,369995.0,118002.7,115000.0
NE11,2015 +,22125.0,2337500.0,204323.01,122500.0
NE12,1995 - 2004,20000.0,430000.0,88092.82,75500.0
NE12,2005 - 2014,52000.0,360000.0,147319.15,138000.0
NE12,2015 +,6800.0,3250000.0,210182.8,150000.0
NE13,1995 - 2004,15000.0,185000.0,70668.85,64000.0
NE13,2005 - 2014,48100.0,950000.0,195934.9,155750.0
NE13,2015 +,50000.0,870000.0,264240.32,245000.0
NE15,1995 - 2004,7000.0,497000.0,65878.19,53950.0
NE15,2005 - 2014,30000.0,425000.0,132808.7,118550.0
NE15,2015 +,2500.0,1450000.0,157470.11,132250.0
NE16,1995 - 2004,14312.0,350000.0,84316.07,65500.0
NE16,2005 - 2014,50500.0,530000.0,163857.38,147750.0
NE16,2015 +,43000.0,495950.0,187659.4,166500.0
NE17,1995 - 2004,3750.0,179950.0,44860.38,32500.0
NE17,2005 - 2014,20000.0,250000.0,100518.13,76500.0
NE17,2015 +,32500.0,665000.0,108237.86,77500.0
NE18,1995 - 2004,24000.0,950000.0,168176.89,98975.0
NE18,2005 - 2014,66500.0,1250000.0,293490.8977272727,246400.0
NE18,2015 +,4080.0,1300000.0,387443.17,298000.0
NE19,1995 - 2004,19500.0,509000.0,124042.52,102000.0
NE19,2005 - 2014,22000.0,650000.0,230444.82,207500.0
NE19,2015 +,2500.0,1500000.0,279904.7,216250.0
NE2,1995 - 2004,15000.0,692500.0,120753.45,88975.0
NE2,2005 - 2014,85000.0,750000.0,246994.57,210000.0
NE2,2015 +,4000.0,4000000.0,371083.51,230500.0
NE20,1995 - 2004,35000.0,495000.0,178209.48,169250.0
NE20,2005 - 2014,85000.0,1700000.0,388997.4,352500.0
NE20,2015 +,75000.0,1525000.0,434660.45,381375.0
NE21,1995 - 2004,12500.0,200000.0,65880.5,56250.0
NE21,2005 - 2014,16000.0,365000.0,130495.12,119499.5
NE21,2015 +,2500.0,1602000.0,174949.85,131975.0
NE22,1995 - 2004,5000.0,400000.0,74773.68,60000.0
NE22,2005 - 2014,1500.0,500000.0,127566.4,99975.0
NE22,2015 +,2250.0,485000.0,149032.43,130500.0
NE23,1995 - 2004,13000.0,210000.0,60935.59,53500.0
NE23,2005 - 2014,26000.0,365000.0,132787.23,117000.0
NE23,2015 +,4450.0,500000.0,170865.24,153500.0
NE24,1995 - 2004,6000.0,166000.0,60097.6,53362.5
NE24,2005 - 2014,20000.0,279995.0,111598.0,99972.5
NE24,2015 +,10162.0,350000.0,125830.28,117497.5
NE25,1995 - 2004,15000.0,390000.0,79456.91,59997.0
NE25,2005 - 2014,38000.0,700000.0,155968.19,141500.0
NE25,2015 +,1875.0,525000.0,200196.17,182497.5
NE26,1995 - 2004,15500.0,300000.0,94481.15,78500.0
NE26,2005 - 2014,43000.0,470000.0,187866.43,181000.0
NE26,2015 +,63050.0,750000.0,254106.26,241500.0
NE27,1995 - 2004,12500.0,239000.0,79349.7,69725.0
NE27,2005 - 2014,33000.0,330000.0,168830.71,165000.0
NE27,2015 +,4050.0,431795.0,198079.77,190000.0
NE28,1995 - 2004,5000.0,225000.0,50129.12,39200.0
NE28,2005 - 2014,34950.0,259995.0,107395.17,100000.0
NE28,2015 +,4291.0,14110585.0,270001.44,119819.0
NE29,1995 - 2004,12500.0,204000.0,63996.49,54725.0
NE29,2005 - 2014,25500.0,490000.0,120390.95,104097.5
NE29,2015 +,32000.0,370000.0,134544.25,120000.0
NE3,1995 - 2004,10000.0,425000.0,106372.15,81000.0
NE3,2005 - 2014,62500.0,590000.0,198782.81,179975.0
NE3,2015 +,39999.0,820000.0,233262.07,185000.0
NE30,1995 - 2004,18000.0,283000.0,93589.55,79750.0
NE30,2005 - 2014,35000.0,475000.0,177528.48,160000.0
NE30,2015 +,18000.0,775000.0,241052.01,221250.0
NE31,1995 - 2004,15000.0,230000.0,53318.02,43475.0
NE31,2005 - 2014,40000.0,291000.0,113809.83,100500.0
NE31,2015 +,15000.0,625000.0,158829.69,139472.5
NE32,1995 - 2004,18750.0,185000.0,62242.25,48750.0
NE32,2005 - 2014,14000.0,400000.0,118831.8,107975.0
NE32,2015 +,1000.0,320000.0,125209.1,123000.0
NE33,1995 - 2004,2000.0,200000.0,56418.87,43750.0
NE33,2005 - 2014,10000.0,290000.0,113086.65,98000.0
NE33,2015 +,33000.0,1195185.0,137264.95,105250.0
NE34,1995 - 2004,16000.0,172000.0,63634.93,54997.5
NE34,2005 - 2014,20900.0,312950.0,121495.14,112000.0
NE34,2015 +,45000.0,457989.0,144135.91,122500.0
NE35,1995 - 2004,6500.0,229950.0,63336.19,54000.0
NE35,2005 - 2014,23374.0,282500.0,132805.04,124999.5
NE35,2015 +,26000.0,2500000.0,217734.5,157500.0
NE36,1995 - 2004,26000.0,285000.0,91586.5,79700.0
NE36,2005 - 2014,16500.0,400000.0,183357.43,164000.0
NE36,2015 +,35000.0,950000.0,211340.48,181475.0
NE37,1995 - 2004,9000.0,285000.0,54703.48,47250.0
NE37,2005 - 2014,9500.0,975000.0,118791.43,93500.0
NE37,2015 +,4650.0,895000.0,126646.48,91000.0
NE38,1995 - 2004,16000.0,325000.0,74661.5,59925.0
NE38,2005 - 2014,38000.0,460000.0,138087.9,117500.0
NE38,2015 +,28500.0,2225000.0,202837.57,148500.0
NE39,1995 - 2004,14750.0,420000.0,97328.95,69500.0
NE39,2005 - 2014,39808.0,460000.0,160165.18,125000.0
NE39,2015 +,13115.0,1200000.0,220857.9,185000.0
NE4,1995 - 2004,5000.0,159000.0,50533.51,39250.0
NE4,2005 - 2014,36000.0,335000.0,125406.99,117000.0
NE4,2015 +,20000.0,16140938.0,374624.04,125000.0
NE40,1995 - 2004,15000.0,250000.0,66531.13,53625.0
NE40,2005 - 2014,41000.0,350000.0,141280.89,124950.0
NE40,2015 +,45000.0,425000.0,170715.23,159975.0
NE41,1995 - 2004,14937.0,595000.0,145315.87,120000.0
NE41,2005 - 2014,75000.0,1200000.0,276419.66,233750.0
NE41,2015 +,40000.0,812000.0,328331.0,275750.0
NE42,1995 - 2004,18425.0,245000.0,90253.07,77650.0
NE42,2005 - 2014,41000.0,460000.0,148617.45,135000.0
NE42,2015 +,4850.0,491243.0,172092.48,158000.0
NE43,1995 - 2004,24000.0,540000.0,136314.37,102750.0
NE43,2005 - 2014,12500.0,856000.0,252086.74,200000.0
NE43,2015 +,17500.0,1600000.0,353572.89,220000.0
NE44,1995 - 2004,27000.0,540000.0,171077.88,159750.0
NE44,2005 - 2014,56000.0,1475000.0,377492.19,329250.0
NE44,2015 +,100000.0,1800000.0,453034.95,350000.0
NE45,1995 - 2004,25966.0,615000.0,147889.16,124725.0
NE45,2005 - 2014,65000.0,2500000.0,338087.26,240096.5
NE45,2015 +,1000.0,1880000.0,357141.96,344975.0
NE46,1995 - 2004,24499.0,425000.0,123731.24,107000.0
NE46,2005 - 2014,72000.0,1270000.0,245624.9,185000.0
NE46,2015 +,70000.0,1530000.0,261692.97,224500.0
NE47,1995 - 2004,16500.0,375000.0,114392.89,89500.0
NE47,2005 - 2014,36250.0,625000.0,228847.97,198750.0
NE47,2015 +,20000.0,950000.0,241567.04,204250.0
NE48,1995 - 2004,7000.0,490000.0,95703.78,77250.0
NE48,2005 - 2014,50000.0,720000.0,195266.49,147500.0
NE48,2015 +,48400.0,975000.0,236459.0,177500.0
NE49,1995 - 2004,9000.0,350000.0,74640.83,58250.0
NE49,2005 - 2014,33000.0,725000.0,133552.25,114750.0
NE49,2015 +,26000.0,999995.0,160746.81,133250.0
NE5,1995 - 2004,10500.0,160000.0,58141.4,51997.5
NE5,2005 - 2014,27500.0,375000.0,125919.15,125000.0
NE5,2015 +,39999.0,350000.0,146044.69,128500.0
NE6,1995 - 2004,5325.0,186000.0,55247.35,46850.0
NE6,2005 - 2014,29000.0,240000.0,125014.7,121500.0
NE6,2015 +,35000.0,420000.0,156925.81,136420.0
NE61,1995 - 2004,11440.0,550000.0,106992.6,85000.0
NE61,2005 - 2014,40000.0,1175000.0,210696.45,157000.0
NE61,2015 +,43000.0,2083000.0,256594.11,196750.0
NE62,1995 - 2004,6000.0,147500.0,51517.09,45000.0
NE62,2005 - 2014,19000.0,325000.0,117822.55,113975.0
NE62,2015 +,12000.0,430000.0,117870.5,118500.0
NE63,1995 - 2004,7000.0,197500.0,54649.15,46250.0
NE63,2005 - 2014,33050.0,695900.0,111529.93,92525.0
NE63,2015 +,1500.0,1145000.0,132724.24,95000.0
NE64,1995 - 2004,8750.0,154995.0,42342.55,33500.0
NE64,2005 - 2014,10000.0,182135.0,82501.7,75000.0
NE64,2015 +,25000.0,355000.0,94223.43,81750.0
NE65,1995 - 2004,16000.0,370000.0,88724.9,65250.0
NE65,2005 - 2014,30500.0,590000.0,187605.45,153500.0
NE65,2015 +,3750.0,1065000.0,271298.29,219500.0
NE66,1995 - 2004,17000.0,375000.0,108237.12,85000.0
NE66,2005 - 2014,50000.0,950000.0,204673.99,165000.0
NE66,2015 +,250.0,2684868.0,296766.94,197500.0
NE67,1995 - 2004,23100.0,285000.0,101047.8,87375.0
NE67,2005 - 2014,76000.0,395000.0,208907.35,194000.0
NE67,2015 +,60000.0,4000000.0,346717.09,259247.5
NE68,1995 - 2004,4350.0,305731.0,95714.86,79250.0
NE68,2005 - 2014,57500.0,500000.0,204868.04,180000.0
NE68,2015 +,22000.0,1150000.0,249237.5,217250.0
NE69,1995 - 2004,25000.0,387750.0,142524.43,114500.0
NE69,2005 - 2014,93000.0,820000.0,334515.38,322500.0
NE69,2015 +,105000.0,1649997.0,456821.87,351000.0
NE7,1995 - 2004,29000.0,330000.0,106642.45,95250.0
NE7,2005 - 2014,82500.0,450000.0,178154.31,170000.0
NE7,2015 +,54000.0,555000.0,208475.8,212250.0
NE70,1995 - 2004,7500.0,384000.0,100474.0,79725.0
NE70,2005 - 2014,28750.0,1077400.0,194574.81,185000.0
NE70,2015 +,57500.0,5409925.0,279261.75,205000.0
NE71,1995 - 2004,16000.0,345000.0,93744.05,77500.0
NE71,2005 - 2014,37000.0,622000.0,164240.85,150000.0
NE71,2015 +,1000.0,695000.0,209504.15,185000.0
NE8,1995 - 2004,5500.0,525000.0,61506.95,41000.0
NE8,2005 - 2014,25250.0,249950.0,105870.12,91500.0
NE8,2015 +,37500.0,1237799.0,133873.85,114245.0
NE9,1995 - 2004,17500.0,392000.0,81761.59,62475.0
NE9,2005 - 2014,15000.0,365000.0,137265.41,125000.0
NE9,2015 +,360.0,519000.0,159820.74,138750.0
NG1,1995 - 2004,9400.0,383000.0,142984.6,139000.0
NG1,2005 - 2014,25000.0,23200000.0,374061.27,126000.0
NG1,2015 +,39950.0,39887285.0,767405.42,148975.0
